pnl,days,reason,code,ed
0.03608913043478264,2,+5%回1%半,603275,20250701
0.027067391304347793,3,+7%回2%清,603275,20250702
-0.058784135871593854,5,-5%止损,603275,20260520
-0.051831914893616986,2,-5%止损,603276,20250904
-0.08114969469234379,1,-5%止损,603279,20241010
-0.05506860297647612,2,-5%止损,603279,20260304
-0.05874768157570792,1,-5%止损,603280,20250210
-0.0627545454545455,1,-5%止损,603280,20250704
-0.02054528301886798,5,时间5天,603280,20250711
-0.020587833827893157,5,时间5天,603281,20250826
0.009572381635581068,4,+5%回1%半,603281,20251114
0.016566642754662856,6,回落3%,603281,20251118
-0.029165168539325888,5,时间5天,603282,20260122
0.021316722751916258,1,+5%回1%半,603283,20260121
0.005893279117592033,2,+7%回2%清,603283,20260122
0.02114487179487175,1,+5%回1%半,603285,20260116
0.0619873626373626,3,+7%回2%清,603285,20260120
0.046224999999999995,1,+5%回1%半,603285,20260119
0.05107413793103447,2,+7%回2%清,603285,20260120
0.011144444444444495,3,回落3%,603286,20250207
0.0030335675802296153,4,回落3%,603290,20250731
0.019703455123113552,1,+5%回1%半,603306,20250815
0.02774555202541699,3,+7%回2%清,603306,20250819
0.007479149519890268,5,时间5天,603312,20250226
0.10231163784535877,1,+5%回1%半,603312,20251106
0.09793874975154039,2,+7%回2%清,603312,20251107
-0.08209748163693595,1,-5%止损,603315,20260421
0.01052615753060143,1,+5%回1%半,603316,20260511
-0.005705880787652946,2,回落3%,603316,20260512
-0.055815418502202556,2,-5%止损,603319,20241011
-0.04920981681540628,5,时间5天,603320,20250827
-0.1412380804953559,1,-5%止损,603322,20241009
0.009841120864280833,4,回落3%,603322,20241015
0.0191519801980198,2,+5%回1%半,603325,20250716
0.015934158415841556,6,+7%回2%清,603325,20250722
0.02706739130434791,1,+5%回1%半,603337,20250513
0.008181521739130513,2,回落3%,603337,20250514
-0.06332223766504518,1,-5%止损,603338,20241010
-0.06015714285714292,1,-5%止损,603344,20251225
0.03012319587628865,1,+5%回1%半,603345,20241008
-0.0034850515463917377,2,回落3%,603345,20241009
-0.00866842105263161,1,回落3%,603348,20241108
-0.0386298199385155,4,回落3%,603348,20251017
-0.05135586592178776,1,-5%止损,603350,20250819
-0.053091530944625404,2,-5%止损,603351,20250709
-0.0707637399277577,1,-5%止损,603358,20241009
-0.017429032258064553,4,回落3%,603358,20250721
0.006423761926397008,3,回落3%,603365,20260506
